측정,측정망,측정소명,측정날짜,1일,2일,3일,4일,5일,6일,7일,8일,9일,10일,11일,12일,13일,14일,15일,16일,17일,18일,19일,20일,21일,22일,23일,24일,25일,26일,27일,28일,29일,30일,31일
초미세먼지(PM2.5),도시대기,[경기 성남시]상대원동,2022년10월,32,19,7,5,7,2,2,3,2,2,8,10,7,12,14,21,9,8,9,15,40,31,16,10,5,6,16,19,13,11,12
초미세먼지(PM2.5),도시대기,[경기 성남시]수내동,2022년10월,34,22,11,4,11,4,5,4,4,3,9,11,9,11,16,23,13,9,9,14,33,30,11,10,6,7,15,20,17,15,13
초미세먼지(PM2.5),도시대기,[경기 성남시]운중동,2022년10월,39,28,10,6,11,4,5,5,3,3,9,12,11,14,17,27,12,10,10,18,39,32,19,11,7,8,17,27,19,16,17
초미세먼지(PM2.5),도시대기,[경기 성남시]정자동,2022년10월,32,22,8,3,10,3,3,3,3,2,9,9,8,11,15,25,8,9,9,17,37,32,16,11,6,7,17,22,15,16,14
초미세먼지(PM2.5),도시대기,[경기 수원시]고색동,2022년10월,33,23,13,1,12,6,4,6,5,2,9,14,13,17,20,31,10,9,12,22,45,36,14,10,8,8,15,32,25,23,18
초미세먼지(PM2.5),도시대기,[경기 수원시]광교동,2022년10월,49,23,10,5,9,2,4,3,2,3,6,9,6,11,18,26,9,6,8,15,33,26,15,7,5,5,11,20,14,13,11
초미세먼지(PM2.5),도시대기,[경기 수원시]신풍동,2022년10월,,,,,,,0,3,2,2,8,12,7,15,18,28,9,8,10,20,42,16,14,10,6,6,16,27,16,16,15
초미세먼지(PM2.5),도시대기,[경기 수원시]영통동,2022년10월,49,28,13,9,14,7,7,5,6,5,14,17,13,19,26,32,16,12,14,22,37,33,22,13,9,10,19,30,24,22,16
초미세먼지(PM2.5),도시대기,[경기 수원시]인계동,2022년10월,38,25,13,3,11,5,6,7,5,2,10,16,12,17,22,27,11,11,13,25,51,38,14,12,8,9,18,33,24,20,18
초미세먼지(PM2.5),도시대기,[경기 수원시]천천동,2022년10월,50,26,10,5,9,3,3,3,1,1,9,13,9,16,19,30,11,7,9,21,45,40,15,8,4,6,15,31,17,17,15
초미세먼지(PM2.5),도시대기,[경기 수원시]호매실,2022년10월,43,30,15,6,13,7,6,6,5,4,11,13,12,18,24,32,13,10,11,19,33,27,18,13,8,8,16,27,22,22,17
초미세먼지(PM2.5),도시대기,[경기 시흥시]대야동,2022년10월,66,32,14,9,13,8,7,7,6,5,10,16,15,23,29,36,11,9,13,26,43,39,20,11,11,10,23,33,25,25,23
초미세먼지(PM2.5),도시대기,[경기 시흥시]목감동,2022년10월,65,31,8,6,10,6,6,5,4,4,10,12,14,23,24,31,10,10,13,24,42,37,20,11,9,9,22,38,25,23,19
초미세먼지(PM2.5),도시대기,[경기 시흥시]배곧동,2022년10월,90,40,15,11,16,10,9,8,6,6,13,15,14,26,33,43,15,11,16,31,62,51,24,13,13,12,27,46,30,30,25
초미세먼지(PM2.5),도시대기,[경기 시흥시]시화산단,2022년10월,77,37,9,7,12,7,7,6,5,2,8,17,14,24,29,38,10,7,14,28,60,46,17,9,9,9,22,44,29,28,23
초미세먼지(PM2.5),도시대기,[경기 시흥시]장현동,2022년10월,63,32,10,6,8,4,3,2,2,1,6,9,10,24,25,32,9,6,8,26,48,42,18,7,6,7,21,36,23,24,19
초미세먼지(PM2.5),도시대기,[경기 시흥시]정왕동,2022년10월,67,34,11,6,11,7,4,6,5,1,7,15,13,22,28,37,10,7,15,28,57,46,19,9,8,9,23,42,27,30,20
초미세먼지(PM2.5),도시대기,[경기 안산시]고잔동,2022년10월,34,25,6,4,8,3,3,4,2,1,7,9,8,14,18,27,9,7,9,25,41,20,12,8,6,5,13,28,18,19,14
초미세먼지(PM2.5),도시대기,[경기 안산시]대부동,2022년10월,31,29,8,4,9,7,4,5,2,2,4,14,9,15,24,29,7,6,11,16,34,22,14,8,7,6,14,24,20,23,14
초미세먼지(PM2.5),도시대기,[경기 안산시]본오동,2022년10월,35,27,10,3,11,6,6,7,5,2,10,14,14,17,22,29,9,10,13,23,38,25,15,11,11,9,16,28,24,23,16
초미세먼지(PM2.5),도시대기,[경기 안산시]부곡동1,2022년10월,46,25,7,4,8,3,4,5,2,2,8,10,8,16,20,27,11,10,11,20,34,26,14,10,5,6,14,27,18,18,12
초미세먼지(PM2.5),도시대기,[경기 안산시]원곡동,2022년10월,74,34,12,8,12,8,6,8,4,4,11,14,13,22,28,35,14,9,13,27,54,46,21,11,9,9,23,39,31,29,23
초미세먼지(PM2.5),도시대기,[경기 안산시]원시동,2022년10월,52,30,8,6,11,6,6,11,3,4,11,32,22,25,32,38,15,12,25,37,55,40,17,12,14,13,25,35,30,25,17
초미세먼지(PM2.5),도시대기,[경기 안산시]호수동,2022년10월,47,26,8,5,8,4,4,4,2,2,8,10,9,14,20,27,9,8,10,18,35,28,15,9,6,6,14,27,20,18,14
초미세먼지(PM2.5),도시대기,[경기 안성시]공도읍,2022년10월,43,22,11,4,12,13,8,4,5,4,14,22,11,19,28,37,15,13,21,36,70,45,21,16,11,12,28,59,35,24,19
초미세먼지(PM2.5),도시대기,[경기 안성시]봉산동,2022년10월,33,26,8,2,8,8,5,2,2,1,8,15,9,12,18,34,13,9,11,30,58,42,26,12,6,10,25,51,21,20,12
초미세먼지(PM2.5),도시대기,[경기 안성시]죽산면,2022년10월,41,31,12,3,12,11,6,7,7,4,12,24,14,19,21,44,17,13,19,36,62,57,33,18,12,19,31,44,39,33,24
초미세먼지(PM2.5),도시대기,[경기 안양시]부림동,2022년10월,63,31,14,9,12,5,5,5,3,4,9,12,10,18,20,30,10,8,9,20,38,35,20,10,6,6,13,31,17,15,13
초미세먼지(PM2.5),도시대기,[경기 안양시]안양2동,2022년10월,53,34,10,4,12,7,4,7,6,3,11,11,12,19,21,26,12,10,15,27,45,39,18,13,5,8,22,35,21,14,22
초미세먼지(PM2.5),도시대기,[경기 안양시]안양8동,2022년10월,67,34,11,10,13,6,6,6,6,6,11,13,13,18,23,33,12,10,11,25,45,40,23,12,8,9,21,36,23,24,24
초미세먼지(PM2.5),도시대기,[경기 안양시]호계동,2022년10월,62,28,11,6,12,3,5,4,3,3,11,11,8,17,21,31,11,9,9,22,43,38,21,9,4,8,18,33,20,18,18
초미세먼지(PM2.5),도시대기,[경기 양주시]고읍,2022년10월,30,21,6,9,5,2,4,6,3,1,9,12,11,19,20,25,8,9,9,28,35,34,21,12,8,9,18,25,23,21,16
초미세먼지(PM2.5),도시대기,[경기 양주시]백석읍,2022년10월,26,26,5,2,4,5,4,5,2,1,7,9,14,17,20,22,7,7,8,21,37,30,22,11,9,16,22,24,25,20,24
초미세먼지(PM2.5),도시대기,[경기 양평군]양평읍,2022년10월,23,21,12,3,3,3,3,7,6,4,10,13,8,12,16,21,13,10,13,19,42,42,27,13,7,10,18,21,22,20,16
초미세먼지(PM2.5),도시대기,[경기 양평군]용문면,2022년10월,22,13,7,3,1,1,2,3,6,2,8,8,7,9,9,15,14,9,11,10,51,38,23,9,5,7,17,20,14,13,11
초미세먼지(PM2.5),도시대기,[경기 여주시]가남읍,2022년10월,47,32,14,10,11,5,5,8,8,4,6,25,16,24,27,44,18,12,22,37,59,55,34,18,15,21,31,48,41,33,28
초미세먼지(PM2.5),도시대기,[경기 여주시]대신면,2022년10월,33,22,13,8,2,1,1,4,6,3,9,10,9,11,12,22,15,11,15,21,50,56,31,12,5,10,22,28,21,26,
초미세먼지(PM2.5),도시대기,[경기 여주시]중앙동(경기),2022년10월,32,25,11,6,5,1,1,3,6,3,9,14,10,13,15,25,15,9,13,19,42,49,28,9,2,8,21,32,20,18,15
초미세먼지(PM2.5),도시대기,[경기 연천군]연천,2022년10월,11,9,1,3,0,0,2,2,3,1,6,7,5,6,6,9,6,5,7,12,17,13,15,8,6,9,12,12,11,13,10
초미세먼지(PM2.5),도시대기,[경기 연천군]전곡,2022년10월,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,9
초미세먼지(PM2.5),도시대기,[경기 오산시]오산동,2022년10월,58,22,5,5,11,8,3,2,2,1,8,16,7,17,30,33,13,8,12,24,56,43,21,10,6,7,19,47,29,17,14
초미세먼지(PM2.5),도시대기,[경기 용인시]기흥,2022년10월,35,26,13,5,11,4,4,4,6,4,11,15,10,15,21,30,14,10,12,19,44,43,19,10,5,7,19,24,20,17,16
초미세먼지(PM2.5),도시대기,[경기 용인시]김량장동,2022년10월,41,30,9,6,13,8,6,7,7,4,12,19,15,17,21,36,15,12,14,22,48,41,23,14,13,12,22,37,30,25,21
초미세먼지(PM2.5),도시대기,[경기 용인시]모현읍,2022년10월,32,23,9,6,10,3,4,4,3,2,10,13,8,11,15,25,13,10,14,17,40,36,19,12,10,10,18,23,23,20,18
초미세먼지(PM2.5),도시대기,[경기 용인시]백암면,2022년10월,31,27,12,4,9,6,4,6,7,2,12,18,10,16,19,34,14,13,17,26,60,48,27,13,9,14,26,40,31,29,22
초미세먼지(PM2.5),도시대기,[경기 용인시]수지,2022년10월,43,27,10,8,12,3,4,6,4,3,10,15,11,15,19,36,12,11,12,19,45,41,19,12,8,9,19,27,24,20,17
초미세먼지(PM2.5),도시대기,[경기 용인시]이동읍,2022년10월,34,24,10,4,10,9,3,5,4,1,9,16,11,14,19,32,12,11,13,21,43,32,19,12,10,10,18,31,24,22,17
초미세먼지(PM2.5),도시대기,[경기 의왕시]고천동,2022년10월,33,23,5,7,9,2,3,3,2,1,8,9,6,11,16,22,10,8,8,15,34,20,15,9,3,6,13,22,16,14,11
초미세먼지(PM2.5),도시대기,[경기 의왕시]부곡3동,2022년10월,39,28,14,4,11,5,5,4,4,2,10,12,10,17,19,29,11,8,11,19,39,36,15,10,6,7,14,27,20,16,14
초미세먼지(PM2.5),도시대기,[경기 의정부시]송산3동,2022년10월,25,17,9,7,4,3,5,6,5,3,8,10,10,14,15,19,11,10,10,16,23,22,18,12,8,8,17,19,21,16,12
초미세먼지(PM2.5),도시대기,[경기 의정부시]의정부1동,2022년10월,29,23,10,9,7,7,7,8,6,4,10,13,14,18,19,24,11,11,12,20,31,27,19,11,12,17,20,23,18,19,16
초미세먼지(PM2.5),도시대기,[경기 의정부시]의정부동,2022년10월,23,18,6,3,6,5,5,6,5,3,7,10,10,13,13,18,8,8,9,18,26,21,13,9,7,8,16,20,14,15,16
초미세먼지(PM2.5),도시대기,[경기 이천시]부발읍,2022년10월,44,32,15,10,11,5,5,7,10,4,11,17,14,19,22,33,15,13,20,25,47,50,33,13,9,15,28,39,27,29,22
초미세먼지(PM2.5),도시대기,[경기 이천시]장호원읍,2022년10월,25,19,12,6,5,5,3,3,3,1,9,14,7,12,17,31,19,8,13,23,42,42,30,13,8,8,19,34,20,25,11
초미세먼지(PM2.5),도시대기,[경기 이천시]창전동,2022년10월,40,30,17,9,11,4,2,4,5,3,8,14,10,14,18,26,13,8,16,19,42,41,26,11,3,9,21,36,19,17,14
초미세먼지(PM2.5),도시대기,[경기 파주시]금촌동,2022년10월,32,21,11,5,6,4,9,8,6,5,13,16,17,19,25,28,13,15,17,30,46,35,23,15,15,20,26,34,26,29,27
초미세먼지(PM2.5),도시대기,[경기 파주시]운정,2022년10월,32,22,9,5,7,5,6,9,5,4,10,18,15,18,22,28,11,12,16,24,33,32,18,14,13,16,21,27,25,26,25
초미세먼지(PM2.5),도시대기,[경기 파주시]파주읍,2022년10월,20,14,5,5,3,2,3,5,3,2,7,9,10,9,14,15,7,9,9,14,18,14,12,9,10,11,15,18,15,16,15
초미세먼지(PM2.5),도시대기,[경기 평택시]고덕면,2022년10월,72,26,10,4,10,11,4,4,3,2,7,20,11,21,39,44,11,10,16,33,57,47,23,10,7,8,24,51,34,26,16
초미세먼지(PM2.5),도시대기,[경기 평택시]비전동,2022년10월,52,25,12,6,10,11,6,4,4,3,10,18,12,20,31,38,11,10,17,30,52,39,21,11,7,10,23,44,31,25,15
초미세먼지(PM2.5),도시대기,[경기 평택시]송북동,2022년10월,72,32,14,10,14,16,11,7,7,6,14,21,16,28,42,45,18,14,20,33,62,53,31,15,11,13,28,57,39,29,22
초미세먼지(PM2.5),도시대기,[경기 평택시]안중,2022년10월,64,35,13,7,13,15,11,7,5,5,11,25,17,28,40,44,14,12,20,35,58,41,24,13,14,14,28,47,42,36,24
초미세먼지(PM2.5),도시대기,[경기 평택시]청북읍,2022년10월,65,37,13,6,11,16,10,6,5,4,8,22,16,28,44,44,11,9,16,34,60,38,22,11,12,11,24,51,39,32,22
초미세먼지(PM2.5),도시대기,[경기 평택시]평택항,2022년10월,76,38,13,8,13,17,10,8,7,6,10,26,18,27,44,44,12,10,19,37,59,37,21,10,15,14,29,48,42,36,20
초미세먼지(PM2.5),도시대기,[경기 포천시]선단동,2022년10월,25,16,3,5,2,1,3,7,2,3,10,16,21,21,17,24,12,17,18,25,43,40,19,13,10,23,22,29,27,24,24
초미세먼지(PM2.5),도시대기,[경기 포천시]일동면,2022년10월,14,14,2,4,1,2,2,6,4,2,8,6,6,8,10,14,10,8,9,17,20,24,17,13,8,11,15,15,15,16,12
초미세먼지(PM2.5),도시대기,[경기 하남시]미사,2022년10월,27,18,9,7,4,3,4,4,5,4,9,9,8,11,14,19,12,10,11,16,25,24,17,13,8,8,16,18,14,14,13
초미세먼지(PM2.5),도시대기,[경기 하남시]신장동,2022년10월,30,23,7,3,16,8,9,11,6,9,13,10,9,11,15,20,11,10,10,22,30,29,17,13,7,8,18,21,15,17,14
초미세먼지(PM2.5),도시대기,[경기 화성시]남양읍,2022년10월,57,29,10,6,12,9,6,6,5,3,11,17,11,21,28,42,12,11,15,27,55,38,20,11,9,8,19,40,27,25,19
초미세먼지(PM2.5),도시대기,[경기 화성시]동탄,2022년10월,71,25,7,6,13,7,4,3,3,3,11,17,10,20,26,34,14,10,12,25,55,42,25,12,6,8,16,39,18,12,10
초미세먼지(PM2.5),도시대기,[경기 화성시]봉담읍,2022년10월,71,30,12,7,13,13,7,7,6,5,11,16,13,19,25,35,15,10,12,25,47,38,19,10,8,8,14,38,28,23,16
초미세먼지(PM2.5),도시대기,[경기 화성시]새솔동,2022년10월,33,27,10,5,13,9,7,8,5,4,11,15,13,18,24,35,13,12,15,25,43,36,18,13,12,11,18,29,27,28,25
초미세먼지(PM2.5),도시대기,[경기 화성시]서신면,2022년10월,49,36,10,5,12,9,7,9,5,3,9,22,15,24,31,44,9,8,14,35,57,41,18,9,11,11,24,40,34,32,23
초미세먼지(PM2.5),도시대기,[경기 화성시]우정읍,2022년10월,64,40,12,7,13,18,8,6,5,3,14,21,16,27,41,43,11,11,15,33,57,38,20,11,9,12,24,46,37,33,23
초미세먼지(PM2.5),도시대기,[경기 화성시]청계동,2022년10월,65,21,10,7,10,5,3,2,3,1,8,14,6,13,22,28,11,7,8,21,47,36,24,9,3,5,18,48,23,17,18
초미세먼지(PM2.5),도시대기,[경기 화성시]향남읍,2022년10월,65,35,10,8,15,19,8,7,7,6,14,21,15,26,36,44,15,14,19,34,63,50,26,13,12,11,22,51,37,32,24
초미세먼지(PM2.5),도로변대기,[경기 고양시]백마로(마두역),2022년10월,48,28,10,5,6,2,4,5,3,1,6,13,12,18,21,26,8,5,6,18,35,29,15,7,5,9,17,25,19,20,17
초미세먼지(PM2.5),도로변대기,[경기 김포시]한강로,2022년10월,49,24,9,7,10,3,6,8,6,3,9,16,15,17,21,25,7,7,10,20,36,33,15,9,8,15,21,25,21,23,27
초미세먼지(PM2.5),도로변대기,[경기 남양주시]경춘로,2022년10월,33,20,9,8,4,4,5,6,5,4,11,14,15,16,17,27,14,12,15,21,39,39,22,14,11,13,22,24,18,19,18
초미세먼지(PM2.5),도로변대기,[경기 부천시]송내대로(중동),2022년10월,51,19,5,2,5,2,2,3,1,1,4,10,9,15,17,24,5,2,7,18,38,39,11,5,5,5,15,23,17,18,13
초미세먼지(PM2.5),도로변대기,[경기 성남시]대왕판교로(백현동),2022년10월,42,25,11,8,12,5,7,7,6,4,10,13,12,16,20,31,13,11,13,20,43,36,18,14,9,10,20,28,20,18,18
초미세먼지(PM2.5),도로변대기,[경기 성남시]성남대로(모란역),2022년10월,41,24,9,5,7,1,3,4,3,1,8,11,9,13,15,22,8,8,10,18,45,33,16,10,6,7,17,28,20,17,13
초미세먼지(PM2.5),도로변대기,[경기 수원시]경수대로(동수원),2022년10월,41,22,10,7,11,4,5,5,4,3,9,14,9,14,19,26,11,10,12,24,51,37,16,12,6,8,18,35,22,18,17
초미세먼지(PM2.5),도로변대기,[경기 시흥시]서해안로,2022년10월,70,34,11,5,9,5,4,4,4,1,7,12,12,18,26,35,8,4,11,24,50,43,19,10,8,8,21,40,26,26,20
초미세먼지(PM2.5),도로변대기,[경기 안산시]중앙대로(고잔동),2022년10월,25,17,5,5,8,4,4,5,3,3,7,9,8,12,14,17,8,7,9,14,20,16,11,9,8,6,13,37,16,13,12
초미세먼지(PM2.5),도로변대기,[경기 오산시]금암로(신장동),2022년10월,50,23,13,6,11,8,6,5,4,3,5,14,10,16,22,31,16,12,13,20,40,32,18,10,7,7,16,32,24,20,15
초미세먼지(PM2.5),도로변대기,[경기 용인시]중부대로(구갈동),2022년10월,,,,,,,,,,,,,,,,36,12,12,14,23,46,37,18,13,9,10,19,29,24,20,17
초미세먼지(PM2.5),교외대기,[경남 거제시]저구리,2022년10월,29,22,12,8,8,8,12,6,5,7,6,9,7,7,7,7,20,8,9,10,9,11,22,14,8,6,8,14,10,8,10
초미세먼지(PM2.5),교외대기,[경남 거창군]남상면,2022년10월,11,18,22,8,8,14,11,7,10,6,8,16,13,13,,,,13,12,14,17,21,23,16,12,11,21,26,24,19,14
초미세먼지(PM2.5),교외대기,[경남 창원시]대산면,2022년10월,27,25,23,14,11,14,12,8,13,7,8,14,11,15,18,15,22,9,13,17,,,,,,,,20,16,9,13
초미세먼지(PM2.5),도시대기,[경남 거제시]고현동,2022년10월,24,19,13,7,5,7,9,4,5,4,5,9,5,6,7,8,16,7,10,13,10,10,20,13,6,7,10,17,7,7,8
초미세먼지(PM2.5),도시대기,[경남 거제시]아주동,2022년10월,,,,,,,,,,,,,8,,,,18,7,8,12,8,12,17,13,6,6,7,16,9,6,11
초미세먼지(PM2.5),도시대기,[경남 거창군]거창읍,2022년10월,10,14,16,7,5,9,9,4,5,3,6,11,9,8,10,15,16,8,11,12,13,12,22,17,14,10,21,25,20,12,14
초미세먼지(PM2.5),도시대기,[경남 고성군]고성읍,2022년10월,23,19,11,5,6,7,8,4,5,3,5,8,7,8,9,8,14,6,7,11,12,13,16,10,7,7,10,16,9,7,10
초미세먼지(PM2.5),도시대기,[경남 김해시]동상동,2022년10월,31,24,22,11,11,17,17,9,12,9,13,17,10,12,12,12,24,14,16,20,25,17,25,15,11,11,15,23,11,8,11
초미세먼지(PM2.5),도시대기,[경남 김해시]삼방동,2022년10월,20,17,15,6,5,9,8,4,5,3,4,12,4,4,7,7,17,7,8,13,14,8,16,10,4,8,10,16,6,6,7
초미세먼지(PM2.5),도시대기,[경남 김해시]장유동,2022년10월,25,22,23,8,7,10,10,5,7,4,6,14,9,10,10,8,19,9,12,15,19,15,20,13,5,8,16,23,11,9,9
초미세먼지(PM2.5),도시대기,[경남 김해시]진영읍,2022년10월,28,20,25,10,9,11,10,6,9,6,9,13,9,11,11,11,19,9,12,16,22,19,23,15,6,12,21,26,13,12,12
초미세먼지(PM2.5),도시대기,[경남 남해군]남해읍,2022년10월,18,16,11,5,7,9,7,4,5,5,6,8,7,7,8,11,14,5,7,8,9,9,16,10,6,6,8,17,9,7,8
초미세먼지(PM2.5),도시대기,[경남 밀양시]내일동,2022년10월,15,16,19,7,7,9,9,6,7,6,6,11,7,8,8,11,17,8,9,11,14,13,16,11,5,7,14,19,9,8,8
초미세먼지(PM2.5),도시대기,[경남 사천시]사천읍,2022년10월,22,20,16,7,8,10,10,5,7,5,7,13,10,11,13,12,15,8,9,8,15,17,20,13,9,10,13,23,13,11,12
초미세먼지(PM2.5),도시대기,[경남 사천시]향촌동,2022년10월,21,16,11,6,6,8,8,4,4,5,6,9,7,7,9,8,13,6,7,9,14,11,16,9,6,6,8,19,9,7,10
초미세먼지(PM2.5),도시대기,[경남 산청군]산청읍,2022년10월,14,18,24,10,9,13,11,7,8,7,8,13,14,11,12,17,20,10,10,13,14,12,21,15,12,12,18,28,23,18,15
초미세먼지(PM2.5),도시대기,[경남 양산시]물금읍,2022년10월,28,18,23,8,7,11,10,6,7,5,2,9,7,8,9,10,19,9,11,17,16,15,18,11,6,10,15,18,14,9,12
초미세먼지(PM2.5),도시대기,[경남 양산시]북부동,2022년10월,23,17,22,10,8,11,9,6,6,4,5,9,6,6,7,9,16,8,10,12,12,10,15,9,5,7,9,14,8,7,10
초미세먼지(PM2.5),도시대기,[경남 양산시]삼호동,2022년10월,23,19,18,9,9,14,12,8,9,7,8,13,8,8,11,13,19,10,13,16,18,14,17,10,7,10,14,16,11,9,11
초미세먼지(PM2.5),도시대기,[경남 의령군]의령읍,2022년10월,24,21,24,11,9,13,9,5,7,5,6,14,11,10,15,14,17,9,9,12,17,17,10,15,10,11,17,30,17,12,15
초미세먼지(PM2.5),도시대기,[경남 진주시]대안동,2022년10월,16,16,14,6,7,9,7,4,4,5,4,10,7,7,11,11,13,5,6,8,11,13,15,8,6,8,9,16,6,5,6
초미세먼지(PM2.5),도시대기,[경남 진주시]상대동(진주),2022년10월,24,23,22,11,10,12,11,6,7,7,8,13,11,11,15,14,18,7,10,16,18,19,21,12,9,12,18,25,15,12,13
초미세먼지(PM2.5),도시대기,[경남 진주시]상봉동,2022년10월,,,,,,,,,,,,,,,,,16,8,9,11,14,15,18,13,8,10,13,21,12,10,11
초미세먼지(PM2.5),도시대기,[경남 진주시]정촌면,2022년10월,22,20,17,10,10,13,12,7,6,7,8,15,14,14,19,16,19,9,13,19,22,21,25,18,16,15,16,36,16,16,12
초미세먼지(PM2.5),도시대기,[경남 창녕군]창녕읍,2022년10월,20,19,22,9,6,10,10,6,9,5,7,12,9,12,12,13,20,8,12,,18,16,21,15,6,11,21,26,13,9,12
초미세먼지(PM2.5),도시대기,[경남 창원시]경화동,2022년10월,,,,,,,,,,,,,,,,,17,7,9,11,9,11,18,10,4,5,10,15,8,5,7
초미세먼지(PM2.5),도시대기,[경남 창원시]내서읍,2022년10월,18,15,13,6,7,7,8,5,7,3,6,11,6,8,8,7,14,8,10,12,12,11,17,12,9,9,14,21,12,9,10
초미세먼지(PM2.5),도시대기,[경남 창원시]명서동,2022년10월,23,19,19,8,7,9,8,5,6,5,6,10,7,9,9,9,16,7,9,13,17,14,18,10,5,7,17,20,9,7,8
초미세먼지(PM2.5),도시대기,[경남 창원시]봉암동,2022년10월,29,22,19,9,9,11,10,6,10,5,6,12,9,10,11,10,23,7,9,14,17,14,20,13,8,9,20,28,12,9,11
초미세먼지(PM2.5),도시대기,[경남 창원시]사파동,2022년10월,21,20,16,9,9,10,10,7,8,7,8,13,9,10,11,10,18,8,8,13,17,15,19,12,6,9,16,22,10,9,11
초미세먼지(PM2.5),도시대기,[경남 창원시]성주동,2022년10월,18,19,19,8,7,8,8,4,6,4,5,11,7,8,9,8,16,6,7,10,15,12,17,10,5,6,11,19,9,8,8
초미세먼지(PM2.5),도시대기,[경남 창원시]용지동,2022년10월,18,16,12,5,7,7,7,4,6,5,5,9,6,6,8,6,15,6,8,10,12,9,16,10,3,4,13,18,7,5,6
초미세먼지(PM2.5),도시대기,[경남 창원시]웅남동,2022년10월,25,23,19,8,8,10,10,4,,5,9,13,9,12,11,9,21,16,14,18,20,17,20,11,6,11,21,22,11,8,14
초미세먼지(PM2.5),도시대기,[경남 창원시]월영동,2022년10월,21,21,19,8,8,8,9,5,8,5,7,12,8,9,10,10,19,7,9,12,14,14,20,12,5,8,16,22,11,9,10
초미세먼지(PM2.5),도시대기,[경남 창원시]회원동,2022년10월,18,19,16,7,9,9,9,7,9,7,6,13,7,10,10,9,21,10,12,12,12,12,21,15,8,9,19,28,14,10,10
초미세먼지(PM2.5),도시대기,[경남 통영시]무전동,2022년10월,29,23,16,10,11,11,13,9,9,9,9,13,10,11,10,11,19,10,11,14,13,14,22,14,6,5,9,15,7,7,8
초미세먼지(PM2.5),도시대기,[경남 하동군]금성면,2022년10월,24,22,21,10,8,12,9,5,5,5,6,11,9,8,11,17,15,4,10,8,12,10,17,11,7,6,8,19,12,10,9
초미세먼지(PM2.5),도시대기,[경남 하동군]하동읍,2022년10월,21,23,21,10,11,14,11,8,7,7,8,12,10,10,12,17,19,10,10,11,12,12,17,14,10,9,10,21,18,12,12
초미세먼지(PM2.5),도시대기,[경남 함안군]가야읍,2022년10월,19,22,25,9,10,12,11,8,9,7,11,15,12,13,17,14,19,11,14,17,19,21,26,17,10,12,23,32,17,13,16
초미세먼지(PM2.5),도시대기,[경남 함양군]함양읍,2022년10월,9,13,12,6,7,11,9,6,6,5,6,11,10,7,8,17,20,8,9,10,11,9,19,10,10,8,13,20,16,13,13
초미세먼지(PM2.5),도시대기,[경남 합천군]합천읍,2022년10월,15,21,22,10,9,11,10,7,8,5,7,13,12,12,14,13,17,9,9,13,16,16,22,17,12,10,18,22,17,14,14
초미세먼지(PM2.5),도로변대기,[경남 김해시]김해대로,2022년10월,31,23,24,9,8,13,10,5,7,5,8,11,6,8,10,10,19,8,10,14,18,13,18,11,6,10,15,21,9,8,9
초미세먼지(PM2.5),도로변대기,[경남 창원시]반송로,2022년10월,21,12,6,5,11,11,11,7,8,7,9,10,9,9,10,9,16,8,11,14,17,14,19,12,6,9,18,23,12,10,11
초미세먼지(PM2.5),도로변대기,[경남 창원시]삼진로,2022년10월,,,,,,,,,,,,,,,,,17,10,11,16,18,16,21,15,8,9,14,22,13,10,12
초미세먼지(PM2.5),항만,[경남 창원시]마산항,2022년10월,28,22,13,6,9,10,12,7,9,9,8,17,12,12,13,11,27,12,14,21,30,15,25,15,10,13,26,35,16,13,16
초미세먼지(PM2.5),국가배경농도,[경북 울릉군]태하리,2022년10월,14,9,16,11,9,4,5,,,,,,,,,,,,,12,15,19,17,13,12,,20,18,13,14,14
초미세먼지(PM2.5),교외대기,[경북 영덕군]강구면,2022년10월,15,18,20,11,8,6,10,9,8,10,9,12,9,9,9,11,27,13,17,18,18,15,24,14,12,12,15,18,14,11,13
초미세먼지(PM2.5),교외대기,[경북 영천시]화북면,2022년10월,15,19,22,10,9,7,17,11,11,10,9,12,9,8,9,12,27,14,16,18,19,17,25,13,10,10,22,21,10,10,15
초미세먼지(PM2.5),도시대기,[경북 경산시]중방동,2022년10월,16,13,19,8,7,9,11,6,9,5,7,13,8,10,11,10,21,10,11,18,19,12,17,12,6,8,19,23,13,10,11
초미세먼지(PM2.5),도시대기,[경북 경산시]진량읍,2022년10월,23,16,17,7,4,4,7,4,6,2,4,14,10,11,12,10,19,7,17,23,28,16,17,9,5,12,25,28,12,8,13
초미세먼지(PM2.5),도시대기,[경북 경산시]하양읍,2022년10월,18,15,20,8,6,5,8,4,9,5,6,13,10,10,10,12,19,10,12,20,23,16,17,11,6,11,21,25,13,12,12
초미세먼지(PM2.5),도시대기,[경북 경주시]보덕동,2022년10월,17,14,19,8,6,7,9,4,10,3,4,9,5,5,5,7,18,6,9,12,13,10,13,7,6,5,10,14,9,7,7
초미세먼지(PM2.5),도시대기,[경북 경주시]성건동,2022년10월,23,18,23,11,9,10,12,8,13,7,8,14,11,12,13,14,23,11,14,17,19,15,17,9,7,10,16,18,15,10,10
